Id,TenancyId,DocumentType,DocumentNo,ExternalDocRef,TransactionDate,TransactionAmount
15001,612,Receipt,R6639,QJ438X169L,2022-10-04 18:48:55.420267,-7500.00
15002,284,Receipt,R6640,QJ498ZBEMT,2022-10-04 19:05:11.355472,-7500.00
15004,567,Receipt,R6642,QJ4497S6NG,2022-10-04 20:11:58.681024,-7000.00
15005,391,Receipt,R6643,QJ4399WLON,2022-10-04 20:31:37.742455,-500.00
15006,542,Receipt,R6644,QJ489A2SZE,2022-10-04 20:33:24.367743,-15500.00
15007,147,Receipt,R6645,QJ469CEFBA,2022-10-04 20:57:51.695962,-17500.00
15008,600,Receipt,R6646,QJ429HMUC2,2022-10-04 22:15:30.165815,-7000.00
15009,158,Receipt,R6647,QJ489IH3QA,2022-10-04 22:36:53.059728,-10000.00
15010,437,Receipt,R6648,QJ439IRK95,2022-10-04 22:45:55.305663,-7000.00
15409,467,Invoice,N8743,,2022-11-01 00:00:24.016553,7500.00
15410,188,Invoice,N8742,,2022-11-01 00:00:23.945474,8500
15011,29,Receipt,R6649,QJ459JUTTT,2022-10-04 23:31:15.779642,-1500.00
15012,580,Receipt,R6650,QJ469K4MGU,2022-10-04 23:48:04.031066,-7000.00
15013,589,Receipt,R6651,QJ539NZFYR,2022-10-05 06:50:54.835746,-7000.00
15014,30,Receipt,R6652,QJ569RP1YK,2022-10-05 08:04:41.39198,-8500.00
15015,533,Receipt,R6653,QJ58A7PXLC,2022-10-05 11:45:10.685093,-7000.00
15016,440,Receipt,R6654,QJ59AMQ3X5,2022-10-05 14:49:21.852985,-7000.00
15017,460,Receipt,R6655,QJ52ANPIZQ,2022-10-05 15:01:28.175032,-7000.00
15018,139,Receipt,R6656,QJ53AOUMNJ,2022-10-05 15:15:50.307525,-15000.00
15019,587,Receipt,R6657,QJ53ARCUDL,2022-10-05 15:46:32.953958,-7000.00
15020,578,Receipt,R6658,QJ54B45C6G,2022-10-05 17:59:58.994846,-3500.00
15021,36,Receipt,R6659,QJ51B8E7SX,2022-10-05 18:35:08.578138,-8500.00
15022,595,Receipt,R6660,QJ50BBL0J8,2022-10-05 18:58:23.964057,-7000.00
15023,548,Receipt,R6661,QJ55BOJ3XP,2022-10-05 20:43:27.11352,-8000.00
15024,283,Receipt,R6662,QJ54BOX5T2,2022-10-05 20:47:34.546115,-8500.00
15025,478,Receipt,R6663,QJ50BRZTV2,2022-10-05 21:22:41.990796,-7000.00
15026,566,Receipt,R6664,QJ52BUKHA4,2022-10-05 21:59:32.727846,-7000.00
15027,588,Receipt,R6665,QJ67BZX1G1,2022-10-06 04:58:39.159978,-7000.00
15028,581,Receipt,R6666,QJ61C2ASGX,2022-10-06 07:03:07.401904,-7000.00
15029,538,Receipt,R6667,QJ60C357GM,2022-10-06 07:21:55.790625,-9500.00
15030,593,Receipt,R6668,QJ61C3XKZD,2022-10-06 07:37:23.269443,-7000.00
15031,372,Receipt,R6669,QJ69C4QIDB,2022-10-06 07:51:52.848786,-7500.00
15032,404,Receipt,R6670,QJ63C7QT6D,2022-10-06 08:39:29.089472,-9000.00
15033,586,Receipt,R6671,QJ65C8G2IT,2022-10-06 08:50:08.467535,-7000.00
15034,318,Receipt,R6672,QJ68C8J48C,2022-10-06 08:51:09.4255,-16500.00
15035,410,Receipt,R6673,QJ65CDB31F,2022-10-06 09:58:29.12145,-7000.00
15036,435,Receipt,R6674,QJ64CFK57U,2022-10-06 10:28:22.786757,-7000.00
15037,471,Receipt,R6675,QJ66CH1AU6,2022-10-06 10:47:52.444161,-7000.00
15038,502,Receipt,R6676,QJ56ABCARQ,2022-10-06 10:50:37.158239,-7000.00
15040,364,Receipt,R6679,LANTANA05-10-22,2022-10-06 10:53:50.998679,-150000
15041,345,Receipt,R6680,DAM04-10-22,2022-10-06 10:54:37.48374,-60000
15042,306,Receipt,R6682,QJ63CN0JPT,2022-10-06 12:06:19.221823,-20000.00
15043,535,Receipt,R6683,QJ67CVRMTL,2022-10-06 13:53:12.160979,-7000.00
15044,469,Receipt,R6684,QJ69CWWF9T,2022-10-06 14:06:47.848772,-7000.00
15045,148,Receipt,R6685,QJ64CXFBGC,2022-10-06 14:13:05.184822,-13500.00
15046,35,Receipt,R6686,QJ64D0HZP4,2022-10-06 14:51:19.814149,-7000.00
15047,54,Receipt,R6687,QJ67D2TMH9,2022-10-06 15:20:25.557995,-8000.00
15048,546,Receipt,R6688,QJ65D36WK1,2022-10-06 15:24:52.77675,-7500.00
15049,452,Receipt,R6689,QJ61DCVBWR,2022-10-06 17:16:33.470456,-7000.00
15050,583,Receipt,R6690,QJ64DKWIC4,2022-10-06 18:29:41.709261,-7000.00
15051,476,Receipt,R6691,QJ65DLYK07,2022-10-06 18:37:59.312204,-7000.00
15052,73,Receipt,R6692,QJ66DOOGC2,2022-10-06 18:57:42.073086,-13500.00
15053,336,Receipt,R6693,QJ61DYA5XV,2022-10-06 20:11:55.082338,-13500.00
15054,182,Receipt,R6694,QJ66E0PWNC,2022-10-06 20:34:48.897776,-16000.00
15055,275,Receipt,R6695,QJ69COYVX5,2022-10-06 21:13:31.289829,-8500.00
15056,564,Receipt,R6696,QJ61DSEELL,2022-10-06 21:13:42.341931,-7000.00
15057,457,Receipt,R6698,QJ62E54RN4,2022-10-06 21:24:52.677085,-3500.00
15058,150,Receipt,R6699,QJ62E9QFR6,2022-10-06 22:50:10.211506,-9500.00
15059,601,Receipt,R6700,QJ60E9VY66,2022-10-06 22:55:14.938117,-7000.00
15060,55,Receipt,R6701,QJ75EE9GN9,2022-10-07 06:27:11.067703,-12500.00
15061,110,Receipt,R6702,QJ74EEH946,2022-10-07 06:33:56.924739,-5500.00
15062,91,Receipt,R6703,QJ77EEN4PH,2022-10-07 06:39:07.143568,-15500.00
15063,195,Receipt,R6704,QJ63E77Q31,2022-10-07 06:41:06.15847,-12500.00
15064,545,Receipt,R6705,QJ63E85X9J,2022-10-07 06:42:02.141872,-12500.00
15065,573,Receipt,R6706,QJ79EGDL7N,2022-10-07 07:20:42.670202,-7000.00
15066,39,Receipt,R6707,QJ79EI869T,2022-10-07 07:54:35.204775,-7000.00
15067,506,Receipt,R6708,QJ78EIF6LY,2022-10-07 07:57:47.120189,-7000.00
15068,417,Receipt,R6709,QJ73EKPZPJ,2022-10-07 08:32:53.220288,-3000.00
15069,616,Receipt,R6710,QJ70EMPE2I,2022-10-07 09:01:31.278852,-5000.00
15070,189,Receipt,R6711,QJ71EN97N5,2022-10-07 09:09:01.592101,-8500.00
15071,307,Receipt,R6712,QJ73EPJL4F,2022-10-07 09:40:24.667492,-11000.00
15072,456,Receipt,R6713,QJ75ET4AGR,2022-10-07 10:27:15.50517,-8500.00
15073,578,Receipt,R6714,QJ70EXFP80,2022-10-07 11:22:11.242881,-3500.00
15074,416,Receipt,R6715,QJ74EZDYEY,2022-10-07 11:46:43.665158,-7000.00
15075,464,Receipt,R6716,QJ78F1F87C,2022-10-07 12:12:32.324917,-7000.00
15076,514,Receipt,R6717,QJ76F3AWQU,2022-10-07 12:35:47.339841,-7000.00
15077,585,Receipt,R6718,QJ78F6NTNM,2022-10-07 13:16:41.629868,-9980.00
15078,585,Receipt,R6719,QJ71F6UB5J,2022-10-07 13:18:40.781951,-20.00
15079,467,Receipt,R6720,QJ73F7DUFD,2022-10-07 13:25:10.35228,-7000.00
15080,388,Receipt,R6721,QJ75F9O4A3,2022-10-07 13:51:43.005376,-5000.00
15081,607,Receipt,R6722,QJ76FBMS64,2022-10-07 14:14:42.576837,-7000.00
15082,584,Receipt,R6723,QJ77FKVVTL,2022-10-07 16:04:46.215109,-10500.00
15083,489,Receipt,R6724,QJ75FLU71L,2022-10-07 16:15:40.55812,-15000.00
15084,574,Receipt,R6725,QJ76FTCDL6,2022-10-07 17:32:56.500935,-7000.00
15085,158,Receipt,R6726,QJ72FUN0I6,2022-10-07 17:44:59.082299,-8000.00
15086,555,Receipt,R6727,QJ71FW355B,2022-10-07 17:57:41.537316,-8000.00
15087,463,Receipt,R6728,QJ70FXRUSM,2022-10-07 18:12:15.530336,-7000.00
15088,606,Receipt,R6729,QJ77G5WYJL,2022-10-07 19:14:07.497996,-15000.00
15089,387,Receipt,R6730,QJ74GCA6X2,2022-10-07 20:04:14.24981,-7500.00
15090,179,Receipt,R6731,QJ75GDR6IF,2022-10-07 20:47:53.371255,-11500.00
15091,402,Receipt,R6732,QJ71ES4KMX,2022-10-07 20:48:07.018219,-7000.00
15092,620,Receipt,R6733,QJ55BR1I5N,2022-10-07 20:53:11.824785,-15300.00
15093,620,Receipt,R6734,QJ53BQWOEB,2022-10-07 20:53:16.842128,-1700.00
15095,621,Receipt,R6735,QJ59BLX3R9,2022-10-07 20:57:53.98772,-15000.00
15096,622,Receipt,R6736,QJ549SZJ8K,2022-10-07 21:02:32.784612,-35000.00
15097,622,Invoice,N8475,,2022-10-07 21:03:36.721157,35000
15098,560,Receipt,R6738,QJ79GOEUIH,2022-10-07 22:37:21.983546,-7000.00
15099,400,Receipt,R6739,QJ75GOXFKR,2022-10-07 22:51:48.416273,-7000.00
15100,504,Receipt,R6740,QJ71GPDZQL,2022-10-07 23:06:19.934129,-8500.00
15101,236,Receipt,R6741,QJ82GR1L7K,2022-10-08 00:32:50.210917,-15000.00
15102,47,Receipt,R6742,QJ86GS5ICM,2022-10-08 02:59:29.271457,-11500.00
15103,561,Receipt,R6743,QJ82GTJTFO,2022-10-08 06:19:06.521553,-13500.00
15104,575,Receipt,R6744,QJ80GUC45I,2022-10-08 06:48:51.972664,-7000.00
15105,436,Receipt,R6745,QJ84GUYMR0,2022-10-08 07:05:54.763518,-7000.00
15106,59,Receipt,R6746,QJ81GVPAVD,2022-10-08 07:23:20.331075,-10000.00
15107,517,Receipt,R6747,QJ88GVPBYG,2022-10-08 07:23:31.173334,-7000.00
15108,458,Receipt,R6748,QJ82GVVALS,2022-10-08 07:26:49.33586,-5000.00
15109,493,Receipt,R6749,QJ83GZNYDH,2022-10-08 08:32:32.358339,-11500.00
15110,503,Receipt,R6750,QJ84H3WJ8K,2022-10-08 09:33:09.724858,-7000.00
15111,102,Receipt,R6751,QJ89H4C9YX,2022-10-08 09:38:57.519518,-15500.00
15112,596,Receipt,R6752,QJ81H8G6E5,2022-10-08 10:33:46.857698,-7000.00
15113,597,Receipt,R6753,QJ81HD78DD,2022-10-08 11:33:08.05152,-7000.00
15114,341,Receipt,R6754,QJ87HFKFCX,2022-10-08 12:02:33.843206,-14500.00
15115,505,Receipt,R6755,QJ80HL7FOQ,2022-10-08 13:11:44.132078,-7000.00
15116,559,Receipt,R6756,QJ84HTA2WO,2022-10-08 14:44:07.210053,-7000.00
15117,58,Receipt,R6757,QJ81HWV9DT,2022-10-08 15:25:15.641937,-12500.00
15118,484,Receipt,R6758,QJ88I09XYO,2022-10-08 16:03:54.741068,-8000.00
15119,394,Receipt,R6759,QJ85I8XAZ1,2022-10-08 17:33:31.889823,-3500.00
15120,501,Receipt,R6760,QJ85I9UOA9,2022-10-08 17:42:19.021162,-7000.00
15121,422,Receipt,R6761,QJ83ICV4WV,2022-10-08 18:11:10.86857,-7000.00
15122,445,Receipt,R6762,QJ84IEMVX6,2022-10-08 18:27:04.312808,-7000.00
15123,439,Receipt,R6763,QJ89IN7S21,2022-10-08 19:35:29.435933,-7000.00
15124,513,Receipt,R6764,QJ84IRNOH0,2022-10-08 20:14:43.644271,-7000.00
15125,594,Receipt,R6765,QJ84ISYCI4,2022-10-08 20:27:34.417868,-7000.00
15126,524,Receipt,R6766,QJ88IT8INW,2022-10-08 20:30:21.592745,-7500.00
15127,590,Receipt,R6767,QJ84IUOTQ2,2022-10-08 20:46:05.590118,-1500.00
15128,396,Receipt,R6768,QJ83IYJYSP,2022-10-08 21:36:21.154872,-7000.00
15129,359,Receipt,R6769,QJ81GUECDB,2022-10-08 23:20:20.72583,-7500.00
15130,537,Receipt,R6770,QJ84J3MQHC,2022-10-08 23:56:25.507058,-1000.00
15131,310,Receipt,R6771,QJ92JBM9ZQ,2022-10-09 08:26:38.087747,-5000.00
15132,85,Receipt,R6772,QJ98JC8YBE,2022-10-09 08:37:08.727977,-16100.00
15133,511,Receipt,R6773,QJ99JFM3O1,2022-10-09 09:31:08.736465,-7000.00
15134,397,Receipt,R6774,QJ92JNQVSK,2022-10-09 11:36:58.574249,-7000.00
15135,17,Receipt,R6775,QJ92JOUO5K,2022-10-09 11:53:36.133717,-8000.00
15136,93,Receipt,R6776,QJ94JWP48G,2022-10-09 13:44:48.815478,-19500.00
15137,356,Receipt,R6777,QJ98JY6DR4,2022-10-09 14:03:45.338816,-14500.00
15138,33,Receipt,R6778,QJ90JYCCSU,2022-10-09 14:06:03.312152,-8500.00
15139,598,Receipt,R6779,QJ98JYIM7I,2022-10-09 14:08:19.115205,-7000.00
15140,233,Receipt,R6780,QJ93KIND6N,2022-10-09 18:06:52.295991,-9000.00
15141,70,Receipt,R6781,QJ94KS3T04,2022-10-09 19:32:32.953934,-10000.00
15142,577,Receipt,R6782,QJ98KTG7JW,2022-10-09 19:45:15.801982,-7000.00
15143,613,Receipt,R6783,QJ95KTINL9,2022-10-09 19:45:57.470318,-7000.00
15144,512,Receipt,R6784,QJ94L3O6AK,2022-10-09 21:54:30.156428,-7000.00
15145,286,Receipt,R6785,QJ94L3PVZY,2022-10-09 21:55:22.774913,-1000.00
15146,547,Receipt,R6786,QJ97L4OO4F,2022-10-09 22:15:46.266623,-3000.00
15147,80,Receipt,R6787,QJ91L4WL99,2022-10-09 22:21:33.614052,-13500.00
15148,277,Receipt,R6788,QJA5L7TAIZ,2022-10-10 00:28:11.291723,-10000.00
15149,224,Receipt,R6789,QJA6L819MA,2022-10-10 00:50:15.04931,-12500.00
15150,362,Receipt,R6790,QJA1L9A7C7,2022-10-10 05:29:18.596806,-5000.00
15151,280,Receipt,R6791,QJA1L9XQQV,2022-10-10 06:26:53.734996,-7000.00
15152,390,Receipt,R6792,QJA8LCJ8RG,2022-10-10 07:41:51.806451,-5000.00
15153,621,Receipt,R6793,QJA6LE3HBA,2022-10-10 08:10:54.719539,-3000.00
15154,42,Receipt,R6794,QJA6LFALEK,2022-10-10 08:30:28.768793,-7700.00
15155,563,Receipt,R6795,QJA9LJJL2R,2022-10-10 09:34:10.948769,-3200.00
15156,615,Receipt,R6796,QJA5LKJ6UT,2022-10-10 09:48:10.812936,-7000.00
15157,472,Receipt,R6797,QJA3LLNZET,2022-10-10 10:03:57.43468,-7000.00
15158,479,Receipt,R6798,QJA0LV0B0M,2022-10-10 12:06:58.874694,-7000.00
15159,399,Receipt,R6799,QJA7LVDT3F,2022-10-10 12:11:44.543857,-7000.00
15160,321,Receipt,R6800,QJA8LVW900,2022-10-10 12:18:25.825398,-15500.00
15161,271,Receipt,R6801,QJA0M0I2VW,2022-10-10 13:16:54.298351,-13500.00
15162,411,Receipt,R6802,QJA0M0ZV2A,2022-10-10 13:22:55.62208,-7000.00
15163,267,Receipt,R6803,QJA0M34M9U,2022-10-10 13:49:22.966606,-7500.00
15164,23,Receipt,R6804,QJA8M6ZNAM,2022-10-10 14:37:55.085681,-8000.00
15165,89,Receipt,R6805,QJA8M8OBSU,2022-10-10 14:59:10.217417,-18456.00
15166,66,Receipt,R6806,QJA7MD479H,2022-10-10 15:55:01.094878,-13500.00
15167,427,Receipt,R6807,QJA1MFPSI3,2022-10-10 16:26:35.654761,-7000.00
15168,608,Receipt,R6808,QJA2MHEDOC,2022-10-10 16:46:04.84491,-7000.00
15169,407,Receipt,R6809,QJA4MJXUS2,2022-10-10 17:14:19.189065,-7000.00
15170,408,Receipt,R6810,QJA8MPLU6Y,2022-10-10 18:11:13.161039,-3500.00
15171,316,Receipt,R6811,QJA9MQKELV,2022-10-10 18:19:53.842689,-16500.00
15172,144,Receipt,R6812,QJA6MQOSP6,2022-10-10 18:21:09.792727,-14500.00
15173,509,Receipt,R6813,QJA2MS1AB0,2022-10-10 18:32:51.656117,-4500.00
15174,603,Receipt,R6814,QJA5MS84QH,2022-10-10 18:34:33.498932,-16000.00
15175,395,Receipt,R6815,QJA4MTVI9K,2022-10-10 18:47:48.921682,-7000.00
15176,327,Receipt,R6816,QJA3MWZC75,2022-10-10 19:11:02.387823,-8500.00
15177,176,Receipt,R6817,QJA5N2SBID,2022-10-10 19:57:25.370886,-8000.00
15178,408,Receipt,R6818,QJA2N5UY1E,2022-10-10 20:25:53.625579,-3500.00
15179,571,Receipt,R6819,QJA5N6F0LP,2022-10-10 20:31:34.647937,-3500.00
15180,289,Receipt,R6820,QJA0N9W6BE,2022-10-10 21:11:22.556919,-14000.00
15181,38,Receipt,R6821,QJA7NAA06D,2022-10-10 21:16:16.355015,-10000.00
15182,571,Receipt,R6822,QJA1NDNSNB,2022-10-10 22:11:28.351436,-3000.00
15183,462,Receipt,R6823,QJB7NM5C5P,2022-10-11 07:46:54.919513,-7000.00
15184,390,Receipt,R6824,QJB8NRU5LC,2022-10-11 09:16:32.405731,-2000.00
15185,480,Receipt,R6825,QJB7NX4DVN,2022-10-11 10:29:11.342895,-7000.00
15186,401,Receipt,R6826,QJB1O0FN9Z,2022-10-11 11:13:24.532237,-7000.00
15187,557,Receipt,R6827,QJB3O2HRHB,2022-10-11 11:40:38.715413,-7000.00
15188,69,Receipt,R6828,QJB8O3IYHM,2022-10-11 11:54:23.916689,-13500.00
15189,86,Receipt,R6829,QJB3OAQN0Z,2022-10-11 13:25:00.078686,-17000.00
15190,76,Receipt,R6830,QJB3OLOFDV,2022-10-11 15:41:37.38332,-10500.00
15191,556,Receipt,R6831,QJB2ORRM0C,2022-10-11 16:54:08.381734,-3500.00
15192,477,Receipt,R6832,QJB4P09YSI,2022-10-11 18:17:11.181797,-3500.00
15193,425,Receipt,R6833,QJB8PDL80Q,2022-10-11 19:57:48.825923,-7000.00
15194,368,Receipt,R6835,QJB9PJQQDF,2022-10-11 20:57:46.17971,-7500.00
15195,330,Receipt,R6836,QJB9PJVVRB,2022-10-11 20:59:23.867828,-16500.00
15196,474,Receipt,R6837,QJB1PO58BD,2022-10-11 21:58:14.071631,-7000.00
15197,169,Receipt,R6838,QJB6POOXKA,2022-10-11 22:08:29.301994,-11500.00
15198,352,Receipt,R6839,QJB1PQ2W6Z,2022-10-11 22:45:16.100327,-1000.00
15199,571,Receipt,R6840,QJB5PQE9Y7,2022-10-11 22:57:00.145353,-300.00
15200,468,Receipt,R6841,QJB5PREQ5X,2022-10-11 23:50:59.165147,-7000.00
15201,20,Receipt,R6842,QJC2PTK28S,2022-10-12 06:07:36.608503,-8000.00
15202,79,Receipt,R6843,QJC3PWER7D,2022-10-12 07:28:14.651804,-13500.00
15203,385,Receipt,R6844,QJC8Q0463E,2022-10-12 08:31:52.061555,-7300.00
15204,377,Receipt,R6845,QJC7Q4VP3X,2022-10-12 09:42:23.12138,-11500.00
15205,288,Receipt,R6846,QJC9Q5SB27,2022-10-12 09:54:55.034329,-7500.00
15206,610,Receipt,R6847,QJC9Q6S0M7,2022-10-12 10:08:40.893553,-7000.00
15207,106,Receipt,R6848,QJC8QCWVRK,2022-10-12 11:31:14.72266,-15500.00
15208,343,Receipt,R6849,PAIDTOABSA,2022-10-12 11:42:59.573826,-350000
15209,582,Receipt,R6850,QJC3QPAO1H,2022-10-12 14:09:55.473179,-7000.00
15210,141,Receipt,R6851,QJC2QX2JRK,2022-10-12 15:51:29.754974,-18500.00
15211,281,Receipt,R6852,QJC5QXZ7FT,2022-10-12 16:02:51.223899,-7000.00
15212,492,Receipt,R6853,QJC1R1DGRH,2022-10-12 16:43:50.957117,-7500.00
15213,455,Receipt,R6854,QJC5RQC0Z5,2022-10-12 20:18:36.181437,-7000.00
15214,571,Receipt,R6855,QJC5RUUY8V,2022-10-12 21:06:06.741727,-200.00
15215,188,Receipt,R6856,QJC5RW2L3P,2022-10-12 21:21:31.662114,-8500.00
15216,328,Receipt,R6857,QJC4RXPGQ2,2022-10-12 21:44:50.925903,-8500.00
15217,392,Receipt,R6858,QJC0RZRXIU,2022-10-12 22:24:31.996992,-7000.00
15218,29,Receipt,R6859,QJD1S2MYB9,2022-10-13 01:14:22.672173,-1500.00
15219,159,Receipt,R6860,QJD5S8AIGZ,2022-10-13 07:53:14.452663,-15700.00
15220,518,Receipt,R6861,QJD9S8K76Z,2022-10-13 07:57:52.006096,-7000.00
15221,572,Receipt,R6862,QJD2SD0EC0,2022-10-13 09:06:13.2222,-2500.00
15222,609,Receipt,R6863,QJD5SDNM59,2022-10-13 09:15:31.052557,-3000.00
15223,109,Receipt,R6864,QJD8SF1GC6,2022-10-13 09:34:38.018833,-5500.00
15224,354,Receipt,R6865,QJ84H6U5BU,2022-10-13 10:05:31.710152,-8500
15225,554,Receipt,R6866,QJ84HGWPLS,2022-10-13 10:33:14.246723,-7500
15227,606,Invoice,N8476,,2022-10-13 11:34:05.679278,20000
15228,555,Invoice,N7307,,2022-10-13 12:02:28.917593,13660
15229,555,Invoice,N7441,,2022-10-13 12:04:42.501601,8000
15230,555,Invoice,N7894,,2022-10-13 12:05:16.299474,8000
15231,555,Invoice,N8283,,2022-10-13 12:06:03.317249,8000
15232,426,Receipt,R6868,QJD6SRIP4E,2022-10-13 12:17:55.301187,-5000.00
15233,303,Receipt,R6869,QJD3SUF25D,2022-10-13 12:54:51.548696,-8500.00
15234,500,Receipt,R6870,QJD7SVWESJ,2022-10-13 13:13:19.397189,-7000.00
15235,391,Receipt,R6871,QJD0SXA5WM,2022-10-13 13:30:01.790607,-7000.00
15236,213,Receipt,R6872,QJD8T6P8XW,2022-10-13 15:29:21.20797,-13500.00
15237,551,Receipt,R6873,QJD3THC3VL,2022-10-13 17:32:24.611132,-7500.00
15238,375,Receipt,R6874,QJD9TJT23H,2022-10-13 17:56:12.626392,-5000.00
15239,233,Receipt,R6875,QJD2TNG81A,2022-10-13 18:28:09.703489,-3000.00
15240,370,Receipt,R6876,QJD0TRQPGM,2022-10-13 19:00:09.593293,-3000.00
15241,108,Receipt,R6877,QJD2TWPI44,2022-10-13 19:35:27.204208,-5500.00
15242,509,Receipt,R6878,QJE3UE3RT5,2022-10-14 00:24:57.682448,-2500.00
15243,15,Receipt,R6879,QJE0UQ80F6,2022-10-14 09:22:12.586814,-8000.00
15245,616,Invoice,N8223,,2022-10-14 11:49:30.411741,5000
15246,591,Receipt,R6880,QJ88I2BX22,2022-10-14 11:53:55.811906,-7000
15247,576,Receipt,R6881,QJA5MQK13D,2022-10-14 11:55:23.362138,-7000
15248,415,Receipt,R6882,QJC3PTRJ49,2022-10-14 11:55:54.937528,-5000
15249,623,Receipt,R6883,QJB2OHNBKW,2022-10-14 11:57:39.580274,-8000
15250,498,Receipt,R6884,QJA3M1AK7X,2022-10-14 11:58:41.384978,-14300
15251,623,Invoice,N8477,,2022-10-14 12:02:10.969854,8000
15252,123,Receipt,R6885,QJE7V6UG4Z,2022-10-14 13:04:34.495504,-6000.00
15253,326,Receipt,R6886,QJE5VESZS9,2022-10-14 14:43:50.771929,-15500.00
15254,49,Receipt,R6887,QJE0VHFR1E,2022-10-14 15:17:26.816163,-12400.00
15255,458,Receipt,R6888,QJE9VQMQQ3,2022-10-14 17:05:07.263407,-2000.00
15256,563,Receipt,R6889,QJE6VQQ7RO,2022-10-14 17:06:04.566406,-500.00
15257,246,Receipt,R6890,QJE4VRP1JG,2022-10-14 17:16:06.321272,-6500.00
15258,563,Receipt,R6891,QJE3VTHP33,2022-10-14 17:33:57.717281,-3300.00
15259,149,Receipt,R6892,QJE2VWEBWW,2022-10-14 18:01:45.778719,-9000.00
15260,443,Receipt,R6893,QJE4WBCR2A,2022-10-14 19:59:57.799259,-7000.00
15261,74,Receipt,R6894,QJE3WGLG0X,2022-10-14 20:51:37.167899,-14000.00
15262,221,Receipt,R6895,QJF2X723AC,2022-10-15 10:38:00.258445,-9500.00
15263,84,Receipt,R6896,QJF5X7BSCT,2022-10-15 10:41:19.149465,-17250.00
15264,565,Receipt,R6897,QJF8XA7LRU,2022-10-15 11:19:13.956615,-8000.00
15265,51,Receipt,R6898,QJF6XHLWIK,2022-10-15 12:51:23.317262,-2500.00
15266,51,Receipt,R6899,QJF4XI3ZXC,2022-10-15 12:57:34.636528,-10000.00
15267,61,Receipt,R6900,QJF1XRCU09,2022-10-15 14:46:23.49434,-14500.00
15268,52,Receipt,R6901,QJF6XRDL5M,2022-10-15 14:46:37.923429,-12500.00
15269,136,Receipt,R6902,QJF3Y4QLV7,2022-10-15 17:17:36.242206,-14500.00
15270,556,Receipt,R6903,QJF5Y6O3A3,2022-10-15 17:37:02.934552,-3500.00
15271,605,Receipt,R6904,QJF9YG8G5F,2022-10-15 18:58:33.793293,-8500.00
15272,214,Receipt,R6905,QJF0YIWWDQ,2022-10-15 19:18:18.818193,-14500.00
15273,340,Receipt,R6906,QJF9YOLFHN,2022-10-15 20:04:36.311982,-12500.00
15274,21,Receipt,R6907,QJF4YQJUIC,2022-10-15 20:22:39.222256,-6500.00
15275,13,Receipt,R6908,QJG8ZE5T5A,2022-10-16 09:34:41.337039,-8000.00
15276,202,Receipt,R6909,QJG9ZH1JHZ,2022-10-16 10:19:41.573524,-10000.00
15277,96,Receipt,R6910,QJG0ZP0PEQ,2022-10-16 12:23:04.852968,-15500.00
15278,520,Receipt,R6911,QJG310LMIV,2022-10-16 14:57:55.559157,-7000.00
15279,186,Receipt,R6912,QJG61AVZ9K,2022-10-16 17:03:08.045066,-13500.00
15280,250,Receipt,R6913,QJG31QKFSN,2022-10-16 19:35:48.531108,-6500.00
15281,29,Receipt,R6914,QJG51TZGDB,2022-10-16 20:10:37.267059,-2500.00
15282,294,Receipt,R6915,QJG31UWQVX,2022-10-16 20:21:12.168667,-6000.00
15283,314,Receipt,R6916,QJG221GGFW,2022-10-16 21:49:13.117832,-4000.00
15284,491,Receipt,R6917,QJG022UKMO,2022-10-16 22:20:52.280686,-5500.00
15285,334,Receipt,R6918,QJG724TH3R,2022-10-16 23:45:48.09837,-5000.00
15286,508,Receipt,R6919,QJ92KZQSTO,2022-10-17 10:49:46.41809,-7000
15287,624,Invoice,N8478,,2022-10-17 16:25:19.572937,20000
15288,624,Receipt,R6920,QJG51B9KKT,2022-10-17 16:25:30.794851,-20000.00
15289,54,Receipt,R6921,QJG3ZASGRR,2022-10-17 16:27:24.260344,-4500.00
15290,426,Receipt,R6922,QJH43LF2HQ,2022-10-17 17:59:27.117207,-2300.00
15292,454,Receipt,R6924,QJH0430ZVC,2022-10-17 20:25:45.28418,-7000.00
15293,240,Receipt,R6925,QJI84HF5MK,2022-10-18 07:18:41.003471,-9500.00
15294,473,Receipt,R6926,QJI94VKJGT,2022-10-18 11:02:17.998225,-8500.00
15295,350,Receipt,R6927,QJI04WQXGO,2022-10-18 11:18:46.351282,-12500.00
15296,609,Receipt,R6928,QJI250BJBQ,2022-10-18 12:09:10.159803,-4000.00
15297,477,Receipt,R6929,QJI158M0U1,2022-10-18 13:58:46.185672,-3500.00
15298,490,Receipt,R6930,QJI45GKQWA,2022-10-18 15:46:34.380474,-3500.00
15299,370,Receipt,R6931,QJI15VHRAV,2022-10-18 18:30:29.475737,-1500.00
15300,249,Receipt,R6932,QJI66BPKJ0,2022-10-18 20:51:16.935247,-5000.00
15301,434,Receipt,R6933,QJI16HIVEZ,2022-10-18 22:28:06.724022,-7000.00
15302,286,Receipt,R6934,QJI06HT0V2,2022-10-18 22:37:02.591304,-1000.00
15303,370,Receipt,R6935,QJJ583Y90V,2022-10-19 18:35:27.140372,-2000.00
15411,275,Invoice,N8741,,2022-11-01 00:00:23.877805,8500
15304,352,Receipt,R6936,QJJ88NO98G,2022-10-19 21:36:05.902202,-2500.00
15305,331,Receipt,R6937,QJK28YBYU0,2022-10-20 07:53:40.380843,-13500.00
